,index,id,name,num_plugins,downloads,rating_count,rating,avg_down,avg_growth,std_growth,num_free,num_prem,first_page_free,first_page_premium,not_found,Top_premium
0,0,6313,total cache,1,1000000.0,2850,5.0,18604.579545454544,0.4638888888888889,0.0,0,1,0,19,1,1000000.0
5352,5632,5,translators,2,1000400.0,309,3.333333333,4364.340909090909,0.3263888888888889,0.18947368421052632,1,1,1,1,1,1000000.0
10290,10824,5203,maxcdn,1,1000000.0,4302,2.25,19725.424242424244,0.052777777777777785,0.0,0,1,0,0,1,1000000.0
10293,10827,3506,mc4wp,4,1013000.0,1241,2.25,6262.043560606059,0.4388888888888889,0.2460596677856884,3,1,3,1,2,1000000.0
3,3,7066,optimizing,1,900000.0,1100,5.0,14747.784090909092,0.26944444444444443,0.0,0,1,0,1,2,900000.0
3009,3255,9381,plugin options,3,904300.0,189,4.333333333,1952.56285936286,-0.3555555555555556,0.4544960240617794,2,1,0,19,1,900000.0
2270,2504,232,WordPress analytics,3,2500300.0,1910,4.5,21528.75565268065,-0.02037037037037037,0.3886093617923246,0,3,1,15,4,833433.3333333335
4475,4751,5258,duplicate post,8,4091130.0,576,3.7,2539.092433120265,0.4170138888888889,0.6446481376949117,3,5,5,9,6,810200.0
2274,2508,10383,search replace,1,800000.0,354,4.5,2638.219696969697,0.5222222222222221,0.0,0,1,3,15,2,800000.0
2109,2343,1041,insecure content,5,3331000.0,3262,4.7,9891.264393939393,0.7249999999999999,0.8508828721098228,1,4,1,13,6,757750.0
4054,4325,6651,web application firewall,4,3003900.0,3491,3.916666667,23172.857007575763,0.2569444444444444,0.8682555663696353,0,4,0,13,7,750975.0
7427,7756,3505,meta title,3,2080050.0,996,2.785714286,9897.107031857033,0.2388888888888889,0.7097960292936168,0,3,2,16,2,693350.0
4720,4996,1039,force ssl,7,3127200.0,3258,3.5625,7150.679112554112,0.9190476190476192,1.0838506906030028,2,5,1,14,5,625000.0
2249,2483,231,google analytics widget,5,3040000.0,1897,4.6,14514.462878787881,-0.017222222222222215,0.3293239949180881,0,5,1,16,3,608000.0
7943,8275,4749,akismet,16,5043110.0,880,2.6190476190000003,5980.936576444388,-0.3352430555555556,0.2798961335350437,7,9,8,8,3,556867.7777777779
1,1,3560,convert webp,2,1040000.0,4713,5.0,10145.373106060606,0.8416666666666667,0.5289473684210526,0,2,0,13,7,520000.0
7356,7685,3573,Content analysis,13,5183160.0,27683,2.8055555560000003,16648.36945490407,0.6301282051282051,1.4822177517226596,3,10,1,15,4,516234.0
1716,1947,4566,sendgrid smtp,2,1005000.0,413,4.75,8616.214015151514,0.5333333333333333,0.01315789473684209,0,2,3,12,5,502500.0
1759,1990,9066,Post duplicate,2,1000200.0,87,4.75,3809.409090909091,0.6722222222222223,0.003947368421052699,0,2,5,11,4,500100.0
1758,1989,9065,Page Duplicate,2,1000200.0,87,4.75,3809.409090909091,0.6722222222222223,0.003947368421052699,0,2,4,13,3,500100.0
4472,4748,84,wordpress smtp,4,1401100.0,609,3.7,4957.976325757576,0.8805555555555555,0.9287889383313944,2,2,3,14,3,500050.0
2308,2542,3679,posts sort,3,500600.0,251,4.5,830.2575757575756,0.07962962962962965,0.31934402987731353,2,1,3,15,2,500000.0
2307,2541,3677,post sort,3,500600.0,251,4.5,830.2575757575756,0.07962962962962965,0.31934402987731353,2,1,3,14,3,500000.0
1712,1943,96,Loginizer,2,940000.0,869,4.75,2186.0549242424245,0.13333333333333333,0.14999999999999994,0,2,0,2,0,470000.0
4121,4392,1117,cloud backup,6,2681600.0,4380,3.857142857,5184.450594656239,5.687615740740743,10.297391602858447,0,6,1,18,1,446933.33333333326
4067,4338,1042,mixed content,9,3361700.0,3491,3.909090909,5564.952861952861,0.9882716049382716,1.2537763482748632,2,7,2,10,8,434528.5714285714
3477,3724,2434,classic editor,11,7445020.0,1540,4.0625,2778.6061877516413,1.5366161616161618,1.7576420053105202,5,6,6,12,2,405650.0
11110,11651,3406,transfer,5,2020720.0,6202,2.045454545,8212.00513184732,0.12888888888888891,0.8058879585041892,0,5,0,5,4,404144.0
9882,10416,2892,venue,5,803600.0,1737,2.409090909,3152.9256493506496,-0.25166666666666665,0.3192789660653284,3,2,3,2,8,400200.0
2294,2528,14059,terms order,1,400000.0,128,4.5,2045.6628787878788,0.2,0.0,0,1,1,18,1,400000.0
2293,2527,14058,categories sort,1,400000.0,128,4.5,2045.6628787878788,0.2,0.0,0,1,2,17,1,400000.0
5141,5420,5294,WP Cache,10,3173600.0,4255,3.454545455,2981.791520979021,-0.15250000000000002,0.5835318485588842,2,8,1,18,1,395375.0
3358,3605,230,google analytics dashboard,8,3091200.0,2182,4.222222222,9132.889919239567,3.804265873015873,6.446125353821285,0,8,0,15,5,386400.0
7867,8199,65,lightbox popup,3,1090200.0,284,2.642857143,13114.234848484848,-0.26666666666666666,0.2992166853763892,0,3,1,17,2,363400.0
6275,6573,228,custom form,16,4366380.0,7147,3.086956522,4706.818655303032,1.9084635416666669,5.136571994555546,4,12,0,18,2,362958.33333333326
8185,8517,3509,Workflows,2,701000.0,191,2.5,6288.621212121215,1.2361111111111112,0.5342105263157896,0,2,0,1,3,350500.0
2380,2614,9064,duplicate custom posts,3,1040200.0,96,4.5,2712.574494949495,0.7351851851851853,0.07884008304779418,0,3,4,14,2,346733.33333333326
5126,5405,1354,xml sitemap,29,7496120.0,28618,3.483870968,8447.092796637031,-0.11321839080459772,0.7082780417284229,7,22,2,16,2,339308.1818181818
6347,6645,540,WordPress.com,24,5092750.0,1624,3.060606061,6455.209930661786,-0.10810185185185184,0.7266102379967407,9,15,6,14,0,334137.33333333326
10787,11327,1678,WP Super Cache,7,2003420.0,1261,2.2,1345.028116414835,-0.30277777777777776,0.40011304864143415,1,6,0,18,2,333870.0
9943,10477,4567,WP Mail SMTP,3,1000300.0,412,2.375,5732.520202020201,0.8712962962962961,1.1975454531424932,0,3,4,13,3,333433.33333333326
3096,3342,136,malware scanner,10,3182990.0,4469,4.272727273,9780.273094405597,0.41361111111111104,0.6414734272709485,0,10,0,13,7,318299.0
7637,7966,4593,move,19,3047820.0,8756,2.708333333,2906.489468134205,-0.05131578947368416,1.0304817300537432,9,10,9,8,3,304234.0
2320,2554,3908,Google Fonts WordPress,3,311000.0,225,4.5,224.97474747474743,-0.3527777777777778,0.20296736816356176,2,1,1,19,0,300000.0
7492,7821,2128,child themes,4,312700.0,263,2.75,538.6789772727273,-0.12569444444444444,0.2469647812656605,3,1,8,10,2,300000.0
2,2,5243,responsive gallery plugin,1,300000.0,1552,5.0,1531.0227272727273,-0.075,0.0,0,1,0,14,6,300000.0
5935,6232,1120,wordpress backup,11,2732460.0,4458,3.1875,2855.138429752067,0.09949494949494953,0.7626386768484174,2,9,1,16,3,299155.55555555556
1695,1926,7885,oceanwp,8,660200.0,90,4.8125,1198.0629734848485,0.8940972222222222,0.7733797484314764,6,2,6,2,0,265000.0
8,8,9488,wp-filemanager,2,530000.0,796,5.0,4494.236742424243,1.147222222222222,0.2263157894736843,0,2,0,2,0,265000.0
3564,3811,8250,duplicate page,6,1090300.0,144,4.0,1401.073232323232,0.7319444444444444,0.5276817070877816,2,4,2,15,3,262550.0
7604,7933,3504,meta description,17,2045490.0,600,2.72,1586.3000274184558,-0.3718954248366013,0.436745990001094,9,8,2,17,1,254438.75
7868,8200,67,Popup plugin,4,1006250.0,213,2.642857143,9840.232954545456,-0.006944444444444475,0.4885974755100483,0,4,1,15,4,251562.5
11045,11586,69,wordpress popup plugin,4,1005240.0,196,2.083333333,9847.257363172545,4.959722222222221,6.1079996802370005,0,4,0,18,2,251310.0
10759,11299,4586,global,10,1006350.0,235,2.21875,227.03667970917968,0.1777777777777778,1.6694487951951065,6,4,6,5,4,250282.5
2961,3207,3678,posts order,8,1001500.0,551,4.4375,581.3797785547786,0.2118055555555555,0.5375764939449131,6,2,5,11,4,250150.0
4474,4750,6212,search and replace,4,905100.0,424,3.7,785.6534090909091,0.2111111111111111,0.25098835103361,0,4,3,15,2,226275.0
7487,7816,1119,restore,21,3780450.0,7192,2.75,2127.55726429655,-0.10595238095238094,0.5953965756575691,4,17,3,15,2,219382.35294117648
2134,2368,6168,taxonomy order,3,433000.0,205,4.666666667,757.2449494949495,0.3351851851851852,0.10151969304687232,1,2,4,13,3,215000.0
4694,4970,4565,gmail smtp,5,1074100.0,796,3.583333333,3647.8446969696975,0.6527777777777777,0.9509604417497359,0,5,3,15,2,214820.0
5868,6165,3503,google search console,13,2145300.0,1127,3.235294118,3012.9557916442527,1.0873931623931623,1.6319972640625713,3,10,4,13,3,211510.0
6352,6650,1622,two factor authentication,15,3114780.0,4730,3.0555555560000003,6637.560353535355,0.2675925925925926,1.6108738492897694,0,15,0,15,5,207652.0
7584,7913,345,backup,101,13116870.0,18785,2.728873239,2570.718416449081,0.4344128162816282,3.204235213088618,37,64,2,17,1,203764.84375
5129,5408,3761,contact form plugin,21,3268520.0,5968,3.479166667,2903.5247514390367,0.4612433862433863,1.5473658433396051,5,16,0,17,3,203019.375
1721,1952,5062,Drag And Drop editor,2,406000.0,352,4.75,1406.965909090909,0.2694444444444445,1.0197368421052633,0,2,0,17,3,203000.0
3007,3253,2811,replace image,3,401000.0,224,4.333333333,1417.2108585858587,1.8120370370370367,1.210879683994449,1,2,2,13,5,200200.0
5204,5483,954,eu privacy directive,4,800500.0,431,3.4,2362.003787878788,1.8888888888888888,1.6747765954708236,0,4,0,15,5,200125.0
4229,4500,9062,under construction page,3,400900.0,1201,3.75,1197.8396464646464,0.019444444444444448,0.40520809225651344,1,2,2,17,1,200100.0
2440,2674,4239,google pay,3,600240.0,71,4.5,3118.362373737374,7.0592592592592585,6.666119681724184,0,3,0,16,4,200080.0
10298,10832,12456,move wordpress,2,400060.0,231,2.25,427.68019480519484,-0.24027777777777776,0.2763157894736843,0,2,1,18,1,200030.0
10299,10833,12457,update links,2,400060.0,231,2.25,427.68019480519484,-0.24027777777777776,0.2763157894736843,0,2,1,16,3,200030.0
11147,11688,4737,activity streams,2,201000.0,328,2.0,1620.4886363636365,0.03472222222222221,0.07236842105263158,1,1,2,16,2,200000.0
8184,8516,10095,repoint,1,200000.0,128,2.5,1968.094696969697,-0.06111111111111112,0.0,0,1,0,1,1,200000.0
2271,2505,11170,contact form seven,1,200000.0,925,4.5,1166.5530303030305,0.6777777777777777,0.0,0,1,1,13,6,200000.0
5375,5655,799,add buttons,3,201400.0,53,3.333333333,100.5138111888112,-0.1148148148148148,0.2778030151662452,2,1,1,17,2,200000.0
8963,9324,13038,pubsub,1,200000.0,2,2.5,308.00757575757575,-0.17777777777777778,0.0,0,1,0,1,0,200000.0
10520,11054,3620,login lock,1,200000.0,8,2.25,986.0984848484848,0.4444444444444444,0.0,0,1,4,15,1,200000.0
4762,5038,7703,wp file manager,3,580000.0,934,3.5,3090.9444444444453,0.6749999999999999,0.6865423602623478,0,3,1,15,4,193333.3333333333
5952,6249,1118,database backup,19,2914680.0,5732,3.166666667,1788.939182308919,0.2307017543859649,1.2537893851748203,4,15,1,17,2,192941.3333333333
11012,11553,5229,Broken Link Checker,5,710300.0,396,2.1,1483.1310606060604,1.0133333333333334,2.8126256697069976,1,4,4,12,4,177570.0
3543,3790,1909,memcached,7,709070.0,304,4.0,3049.473992673993,-0.130952380952381,0.6015902193500473,3,4,3,4,3,177000.0
5722,6018,4540,clone,29,3464570.0,2873,3.2714285710000004,568.4041117885945,0.4224137931034484,1.1004173272339752,10,19,6,13,1,176780.5263157895
5323,5603,5199,compression,23,1259440.0,4860,3.357142857,1168.70248977321,-0.01582125603864734,0.9390041471911098,16,7,13,5,2,174431.42857142858
6996,7325,2386,jetpack,61,5077480.0,1760,2.93125,2542.322449030364,-0.17172131147540975,0.6136572295355192,31,30,9,10,1,168475.0
1708,1939,1079,Manage Multiple Sites,7,1003300.0,2267,4.785714286,1539.2214660339664,0.3577097505668935,1.2654533927332259,1,6,1,18,1,167200.0
10250,10784,4810,custom login url,7,601470.0,1452,2.277777778,620.7788705235479,2.9088293650793653,7.182037803875363,4,3,2,15,3,166806.66666666663
6146,6444,7075,anti-virus,5,804700.0,963,3.142857143,1428.7575757575758,0.18444444444444447,0.7823545681851105,0,5,0,4,2,160940.0
6365,6663,1080,migrate,37,4676680.0,11178,3.05,1905.4312726406479,0.6132561132561132,2.1312810484308202,7,30,2,13,5,155679.0
7043,7372,2029,copy,56,5132460.0,7263,2.905797101,970.5080896781784,0.1336805555555556,1.2872316084543536,23,33,7,10,3,155151.81818181818
4730,5006,5206,instagram gallery,8,1082000.0,2725,3.5555555560000003,2697.7376893939395,0.41527777777777775,0.4258708691961884,1,7,1,14,5,153142.85714285713
4565,4841,31,optimize images,8,1221990.0,5369,3.65,2965.9323280885783,0.2972222222222222,0.6943460293068057,0,8,0,17,3,152748.75
5185,5464,382,google analytics plugin,11,1675020.0,708,3.423076923,1266.564738292011,1.531818181818182,3.2814896932351405,0,11,0,20,0,152274.54545454544
4180,4451,2528,admin interface,10,916720.0,242,3.818181818,589.4655303030304,0.029722222222222205,0.4018158230815088,4,6,1,18,1,150703.33333333337
5374,5654,9533,options framework,2,300500.0,57,3.333333333,1957.7537878787882,0.5472222222222223,0.05394736842105263,0,2,0,19,1,150250.0
10303,10837,7282,author-photo,2,300060.0,186,2.25,981.403409090909,-0.4861111111111112,0.7381578947368419,0,2,0,1,1,150030.0
4568,4844,5207,instagram photos,7,1015300.0,2664,3.642857143,2878.8003246753246,-0.0611111111111111,0.604931025484151,0,7,0,17,3,145042.85714285713
4760,5036,4645,elfinder,4,580040.0,929,3.5,2318.72821969697,2.2333333333333334,2.7293352100938737,0,4,0,4,0,145010.0
4124,4395,6167,category order,7,431900.0,213,3.857142857,321.89400876900885,0.08769841269841269,0.4768461717033535,4,3,4,14,2,143433.33333333337
5911,6208,1272,post thumbnails,8,1136020.0,500,3.2,1264.5611387310605,0.826953125,2.9796212032299407,0,8,3,14,3,142002.5
4458,4734,10569,memcache,7,709510.0,307,3.722222222,3048.608732933733,-0.19523809523809524,0.6007114142224332,2,5,2,5,1,141808.0
7445,7774,133,antispam,70,6725680.0,4749,2.7842105260000003,1578.0161149663834,0.11650793650793648,0.7798086953077851,23,47,3,15,2,141596.38297872338
10998,11539,68,wordpress popup,9,1107860.0,1566,2.107142857,4900.011690029549,2.4258101851851848,4.7471937114632405,1,8,0,17,3,138420.0
6921,7250,981,caching,64,5803950.0,10279,2.983146067,1333.275439393506,0.06992187500000004,0.9847571725481576,22,42,6,14,0,137255.2380952381
4068,4339,2898,trail,9,812500.0,155,3.909090909,406.53583916083915,0.21666666666666665,0.5209961836305659,3,6,3,6,5,135266.66666666663
7507,7836,2337,metaboxes,11,810700.0,140,2.75,819.393422865014,0.26515151515151514,1.2246328529046409,5,6,5,6,3,134600.0
5351,5631,9243,front-end builder,3,400240.0,325,3.333333333,886.7285353535353,0.35740740740740745,1.1492828333732683,0,3,0,18,2,133413.33333333337
4763,5039,5211,layer slider,4,508000.0,774,3.5,1668.166666666667,0.031944444444444456,0.5363081064477315,0,4,0,18,2,127000.0
4112,4383,3676,post order,17,1012490.0,607,3.875,276.4210048121812,-0.12140522875816992,0.4471463984616865,13,4,6,9,5,125772.5
7115,7444,1043,ssl,46,4056850.0,4044,2.875,1172.7048908820652,0.8144582470669434,4.2842107847614805,17,29,7,9,4,121737.58620689654
5149,5428,134,firewall,43,4356520.0,8801,3.45,2655.690357002493,0.3903100775193798,2.283865789090704,7,36,0,15,5,120928.88888888886
11103,11644,2939,ban,16,847960.0,1123,2.053571429,363.7169486763238,-0.17638888888888887,0.4220126481095959,9,7,8,8,4,119471.42857142855
4721,4997,33,webp,14,1023450.0,1455,3.5625,1347.424955777765,4.035544217687074,4.4037514749714335,5,9,5,6,9,113141.11111111114
6378,6676,572,related posts,75,5658260.0,3086,3.046875,2126.69890430056,-0.1813703703703704,0.8351540339289584,27,48,6,13,1,112157.29166666669
119,119,4877,header footer builder,2,220000.0,48,5.0,4066.253787878788,6.120833333333334,3.222368421052632,0,2,1,17,2,110000.0
9923,10457,5329,office,4,220040.0,172,2.388888889,446.5748106060606,0.13055555555555556,0.3298848483302844,2,2,2,2,4,110000.0
9947,10481,7561,sections,5,320210.0,222,2.375,1222.1686507936508,0.25222222222222224,0.5405357965652423,2,3,2,3,3,106696.66666666669
6227,6525,1040,https,46,3839080.0,3708,3.115384615,1164.2134013932928,0.7233954451345758,4.272714878333126,16,30,7,9,4,105731.66666666669
4758,5034,334,security plugin,12,943020.0,4027,3.5,682.0389441287879,0.05300925925925929,0.5446108899647014,3,9,0,18,2,104676.66666666669
7611,7940,2873,wp-login.php,12,633190.0,1533,2.714285714,376.2581249985546,-0.17037037037037034,0.9912500725317728,7,5,0,0,0,104024.0
4652,4928,2410,welcome email,7,514330.0,3648,3.611111111,1432.8376623376623,0.1853174603174604,1.07685750288494,2,5,3,11,6,102606.0
6426,6724,5257,YouTube Live,2,204000.0,453,3.0,1730.9640151515148,-0.08055555555555556,0.12763157894736846,0,2,0,16,4,102000.0
1717,1948,11155,disable updates manager,2,204000.0,405,4.75,1958.969696969697,0.563888888888889,0.17499999999999996,0,2,0,20,0,102000.0
1718,1949,11156,easy updates manager,2,204000.0,405,4.75,1958.969696969697,0.563888888888889,0.17499999999999996,0,2,0,19,1,102000.0
1719,1950,11157,update control,2,204000.0,405,4.75,1958.969696969697,0.563888888888889,0.17499999999999996,0,2,0,19,1,102000.0
3488,3735,7314,bundle,13,1030420.0,269,4.035714286,579.4657901927133,0.30534188034188026,1.0107833340619772,3,10,1,9,1,101822.0
5162,5441,4238,apple pay,7,607090.0,93,3.4375,1366.8928571428567,4.356746031746032,5.145183743356808,1,6,2,14,4,101015.0
10929,11470,11821,user profiles,2,202000.0,345,2.125,1619.9280303030305,-0.11944444444444445,0.225,0,2,0,16,4,101000.0
9822,10356,6837,indexes,4,303500.0,121,2.428571429,282.5151515151515,-0.1118055555555556,0.3075515406212496,1,3,1,3,3,101000.0
3490,3737,5477,facebook wall,3,201200.0,1192,4.0,1050.3472222222224,-0.34259259259259256,0.1300673405622948,1,2,0,17,3,100500.0
6241,6539,5208,Instagram widget,13,1113240.0,2817,3.107142857,1686.7849291733908,0.19700854700854706,0.5853240879136535,2,11,2,15,3,100276.36363636363
6740,7038,14188,websub,3,270500.0,6,3.0,130.00883838383837,0.15925925925925924,0.4926623797038903,1,2,1,2,0,100250.0
8962,9323,14187,puhsubhubbub,2,200500.0,2,2.5,154.96780303030303,0.34444444444444444,0.5144736842105263,0,2,0,2,0,100250.0
7365,7694,11726,user groups,4,200450.0,331,2.8,808.7887640137642,-0.06805555555555556,0.3475104374765234,2,2,1,15,4,100200.0
2129,2363,7675,compressor,3,200700.0,497,4.666666667,2304.122474747475,0.4703703703703704,0.4926186458041412,1,2,1,1,1,100150.0
10838,11378,7456,anti-spam security,4,200640.0,323,2.166666667,498.3532196969697,0.11458333333333327,0.4811055157790435,2,2,0,17,3,100100.0
7017,7346,8181,free chat,3,200300.0,118,2.916666667,380.56332556332563,5.332804232804233,7.604292336876564,1,2,0,15,5,100050.0
5953,6250,1165,anti-malware,3,202090.0,628,3.166666667,646.0088383838385,0.4898148148148149,1.0051950315239482,1,2,0,2,2,100045.0
5964,6261,4650,shrink,2,200030.0,127,3.166666667,650.6515151515151,1.1750000000000005,0.9723684210526314,0,2,0,1,1,100015.0
7459,7788,62,landing page,67,5004990.0,9991,2.777777778,1621.838881468604,1.1000414593698171,2.67149939825128,17,50,3,17,0,100003.2
4596,4872,7845,bulgarian,3,101050.0,43,3.625,330.1111111111112,0.5407407407407407,0.3545661345031902,2,1,2,1,1,100000.0
7197,7526,11419,WPtouch,3,100500.0,261,2.833333333,191.60858585858588,-0.4027777777777777,0.00936585811581698,2,1,2,1,0,100000.0
7194,7523,2036,wordpress csv import,2,100800.0,1332,2.833333333,563.9943181818181,1.1458333333333333,0.9434210526315788,1,1,3,15,2,100000.0
8229,8561,14390,get_pages,2,100050.0,46,2.5,5.572668997668997,-0.2805555555555556,0.1421052631578947,1,1,1,1,0,100000.0
55,55,8624,whatsapp support chat,1,100000.0,59,5.0,2762.215909090909,2.519444444444444,0.0,0,1,0,13,7,100000.0
10,10,5531,reset database,2,150000.0,532,5.0,1740.7367424242425,0.6694444444444444,0.1776315789473684,1,1,2,17,1,100000.0
17,17,5292,Facebook fan pages,1,100000.0,179,5.0,504.0151515151515,-0.1027777777777778,0.0,0,1,1,17,2,100000.0
31,31,5532,reset wordpress database,2,100040.0,205,5.0,1478.3874289772727,0.20416666666666666,0.7171052631578947,1,1,1,17,2,100000.0
11157,11698,6687,random adsense,2,100100.0,72,2.0,205.3882575757576,-0.15555555555555556,0.3092105263157895,1,1,2,16,2,100000.0
8173,8505,8241,facebook social share,1,100000.0,243,2.5,2067.5227272727275,0.7555555555555556,0.0,0,1,0,18,2,100000.0
6459,6757,6529,email reliability,4,123000.0,123,3.0,98.8494318181818,0.6937500000000001,0.9174874609482301,3,1,2,14,4,100000.0
2288,2522,380,New Facebook Pixel,1,100000.0,154,4.5,1648.034090909091,0.2694444444444445,0.0,0,1,2,16,2,100000.0
7,7,12159,custom columns,3,100120.0,1218,5.0,321.79497354497363,-0.2314814814814815,0.3471712181683997,2,1,1,17,2,100000.0
3497,3744,11171,mailchimp list,1,100000.0,119,4.0,8870.003787878788,0.31666666666666665,0.0,0,1,2,17,1,100000.0
2268,2502,9155,font uploader,1,100000.0,830,4.5,1557.1628787878788,0.11944444444444445,0.0,0,1,2,15,3,100000.0
3577,3824,9739,redirect cf7,2,100040.0,37,4.0,558.7689393939394,2.1208333333333336,1.3355263157894737,1,1,2,13,5,100000.0
41,41,9742,page scrolling,2,100200.0,163,5.0,259.12680652680655,-0.08333333333333331,0.41710526315789465,1,1,1,16,3,100000.0
2276,2510,4241,marketing strategies,1,100000.0,513,4.5,282.42424242424244,-0.3999999999999999,0.0,0,1,0,14,6,100000.0
8178,8510,2496,postman,1,100000.0,165,2.5,2390.2613636363635,0.9055555555555556,0.0,0,1,0,1,1,100000.0
7652,7981,6686,random ads,3,108100.0,104,2.7,149.69949494949498,-0.1537037037037037,0.2531093192385063,2,1,1,17,2,100000.0
7978,8310,8826,google maps plugin,3,100330.0,103,2.6,196.4568089318089,-0.3361111111111112,0.28886965156016303,2,1,0,18,2,100000.0
4764,5040,13519,health check,1,100000.0,104,3.5,2437.681818181818,1.1166666666666667,0.0,0,1,0,16,4,100000.0
4759,5035,11418,bravenewcode,1,100000.0,257,3.5,573.594696969697,-0.39166666666666666,0.0,0,1,0,1,0,100000.0
4111,4382,9517,page animation,3,103050.0,183,3.875,192.23232323232318,1.8898148148148148,2.3965361789727417,2,1,3,15,2,100000.0
5349,5629,10935,wordpress buttons,2,100100.0,993,3.333333333,583.9032051282051,0.10555555555555553,0.08026315789473684,1,1,1,14,5,100000.0
3578,3825,9740,redirect contact form 7,2,100040.0,37,4.0,558.7689393939394,2.1208333333333336,1.3355263157894737,1,1,1,17,2,100000.0
2312,2546,5359,thumbnail regenerate,1,100000.0,82,4.5,185.20454545454547,0.05833333333333333,0.0,0,1,2,13,5,100000.0
11164,11705,9963,ajax filtered nav,1,100000.0,56,2.0,1122.3901515151517,-0.05,0.0,0,1,1,16,3,100000.0
11029,11570,850,sales,73,5986790.0,4086,2.092592593,1402.8097722578036,0.2657153729071537,0.9552797144016671,14,59,3,17,0,99692.71186440678
7143,7472,1,l10n,27,1308060.0,497,2.869047619,335.7486479858875,-0.14526748971193415,0.6430109772441437,16,11,11,9,0,99263.63636363637
5683,5979,2336,drag-and-drop,49,3587900.0,5310,3.291666667,2054.917599042822,1.4929705215419498,3.3437507196006666,13,36,3,16,1,99119.16666666669
3075,3321,4383,page list,11,297950.0,270,4.318181818,64.57897229033593,-0.15176767676767675,0.8194644944384111,8,3,3,17,0,96666.66666666669
6956,7285,5218,paging,17,852150.0,170,2.952380952,186.938464395082,-0.20539215686274512,0.42131286348994457,8,9,7,9,4,93735.55555555556
6943,7272,1020,anti-spam,98,5868250.0,2175,2.964,1023.6536915063753,0.15436507936507926,1.3470231682817162,35,63,5,15,0,92293.33333333331
3454,3701,3512,block spam,7,552500.0,349,4.1111111110000005,405.7088744588745,0.04722222222222228,0.4072284152565031,1,6,2,15,3,91916.66666666669
7970,8302,2154,bing,35,2089020.0,2443,2.604651163,125.11785506656044,-0.02476190476190477,0.9637348380311552,12,23,3,15,2,90353.91304347826
2278,2512,9335,wp disable,1,90000.0,229,4.5,1408.4431818181818,0.6861111111111112,0.0,0,1,3,13,4,90000.0
10292,10826,9236,google maps widget,1,90000.0,492,2.25,244.64015151515147,-0.28611111111111115,0.0,0,1,1,17,2,90000.0
4243,4514,10393,dynamic post thumbnail,2,91000.0,57,3.75,136.8219696969697,-0.03888888888888889,0.09736842105263158,1,1,1,16,3,90000.0
3382,3629,10392,dynamic featured image,3,91100.0,59,4.166666667,92.3560606060606,0.4092592592592593,0.6081206385150864,2,1,0,17,3,90000.0
11087,11628,2070,mailgun,3,91200.0,44,2.0625,73.09965034965036,0.0675925925925926,0.2898508972359773,2,1,2,1,6,90000.0
7578,7907,806,malware,24,1793790.0,5536,2.730769231,898.758758255633,-0.15856481481481485,0.7050339689901322,4,20,2,18,0,89677.0
5865,6162,1984,wordpress gallery plugin,17,1523100.0,7920,3.239130435,1083.377673796791,0.28382352941176464,0.9626271485053088,0,17,0,15,5,89594.11764705883
10158,10692,368,feedback,83,5202580.0,2966,2.325657895,1113.999496950297,0.08463855421686743,1.20148761056691,25,58,4,15,1,88388.79310344828
5249,5528,2242,post thumbnail,26,1292200.0,689,3.375,400.7304255206597,0.13254540598290604,1.7338424621397015,12,14,3,14,3,86750.0
6262,6560,1014,resize,51,2404160.0,5970,3.096774194,698.7606870100894,-0.1305555555555555,0.8009560987130167,24,27,4,13,3,85835.55555555556
9716,10250,2447,logs,16,942980.0,721,2.480769231,295.7733975009366,0.3887152777777778,2.1142084826608083,5,11,5,12,3,85690.90909090909
9750,10284,7286,advertise,10,504180.0,61,2.458333333,1054.0511621711626,-0.2058333333333333,0.7803077115175395,4,6,4,6,4,83990.0
7745,8074,403,reports,19,916430.0,1016,2.666666667,1447.1610254602856,0.3478070175438596,2.093575291847085,8,11,7,11,2,82757.27272727272
3463,3710,5205,post notification,5,402000.0,4111,4.083333333,2493.6227272727274,-0.09555555555555556,0.4236708072414092,0,5,0,16,4,80400.0
2262,2496,2632,Vector,6,324010.0,196,4.583333333,337.02219400969403,0.12407407407407407,0.6089223233008433,2,4,2,4,0,80245.0
7473,7802,2659,stories,7,400410.0,207,2.769230769,1097.0652071886443,1.1103174603174604,2.5922908274045744,2,5,2,4,6,80048.0
3136,3382,2911,woocommerce search results,2,80070.0,51,4.25,388.6296911421912,-0.525,0.2921052631578948,1,1,0,20,0,80000.0
10373,10907,10780,seo sitemap,1,80000.0,52,2.25,348.1060606060606,0.016666666666666673,0.0,0,1,0,16,4,80000.0
1620,1851,10369,wp reset,3,80080.0,62,4.833333333,224.33025568181816,0.6111111111111113,1.0938958758193138,2,1,3,14,3,80000.0
3137,3383,2912,woocommerce search shortcode,2,80070.0,51,4.25,388.6296911421912,-0.525,0.2921052631578948,1,1,0,20,0,80000.0
2337,2571,10368,database reset,1,80000.0,59,4.5,669.7765151515151,0.3,0.0,0,1,2,17,1,80000.0
14,14,9060,coming soon mode,1,80000.0,201,5.0,753.3674242424244,0.2666666666666667,0.0,0,1,1,18,1,80000.0
10343,10877,14855,user photos,2,80070.0,47,2.25,143.6908369408369,0.020833333333333343,0.1907894736842105,1,1,0,17,3,80000.0
6386,6684,4693,rename,15,665330.0,1806,3.041666667,340.97863784363767,0.29481481481481475,1.6099025470946648,8,7,8,7,5,79888.57142857142
